Date,Open,High,Low,Close,Volume,MA_10,MA_50,EMA_12,EMA_26,MACD,RSI,BB_Width,Volatility,Vol_MA5,Lag_1,Lag_2,Lag_3,Lag_5
2019-04-02,59.765999,60.067501,59.2855,60.024502,16558000,59.741850899999996,56.97578022,59.35348434701366,58.61054074629753,0.7429436007161314,52.36806912832381,0.07648111177651552,0.013158626571147533,22848800.0,59.7215,58.665501,58.4245,59.230999
2019-04-03,60.374001,60.814999,60.025002,60.296001,20286000,59.651600800000004,57.111180219999994,59.49848690901156,58.7353896539792,0.7630972550323634,56.83328494298807,0.07454897207702511,0.011154531156936428,21305200.0,60.024502,59.7215,58.665501,58.651001
2019-04-04,60.297001,60.783501,60.206501,60.75,19000000,59.56890080000001,57.25061022,59.69102738454824,58.88462004998074,0.8064073345675027,59.72363966010551,0.06810742527837459,0.011264079333062595,21258400.0,60.296001,60.024502,59.7215,58.4245
2019-04-05,60.7495,60.811001,60.251499,60.357498,18144000,59.577150399999994,57.38386017999999,59.793561325386975,58.99372212035254,0.7998392050344378,56.94940096585191,0.056728988324470105,0.009147080007877333,19807600.0,60.75,60.296001,60.024502,58.665501
2019-04-08,60.394501,60.434502,59.993,60.192001,17204000,59.631350299999994,57.49671020000001,59.854859736865905,59.08248351884494,0.7723762180209661,51.626361062506085,0.05503617972174472,0.008462626083147125,18238400.0,60.357498,60.75,60.296001,59.7215
2019-04-09,59.799999,60.114498,59.653999,59.862499,17528000,59.6945003,57.623880140000004,59.8560350081173,59.140262443374944,0.715772564742359,40.09487537567425,0.054989067549251806,0.008313469549925893,18432400.0,60.192001,60.357498,60.75,60.024502
2019-04-10,60.034,60.189251,59.821751,60.108002,14492000,59.8402004,57.765420219999996,59.89479916071464,59.2119468549768,0.6828523057378391,38.8897510053758,0.05509350215051449,0.007403532651038631,17273600.0,59.862499,60.192001,60.357498,60.296001
2019-04-11,60.198002,60.397999,60.0065,60.230999,14204000,60.02085029999999,57.88098021999999,59.94652221291239,59.287432199052596,0.6590900138597959,49.59496511796299,0.05463471781967374,0.007069283783951786,16314400.0,60.108002,59.862499,60.192001,60.75
2019-04-12,60.5,60.9175,60.405499,60.893501,18668000,60.2436503,57.98248022,60.09221125707971,59.406400258382035,0.6858109986976757,61.3675641837523,0.05553085516471969,0.007503916135415773,16419200.0,60.230999,60.108002,59.862499,60.357498
2019-04-15,60.900002,61.209999,60.455502,61.055,23748000,60.3770003,58.09283026,60.24033260214437,59.52851875776115,0.7118138443832223,67.498087405399,0.056404868751322175,0.005594149619811727,17728000.0,60.893501,60.230999,60.108002,60.192001
2019-04-16,61.25,61.541,61.006001,61.356499,17126000,60.5102,58.18716026,60.41205050950678,59.66392470163069,0.748125807876086,77.41965016252652,0.0595160217623765,0.005586645601212652,17647600.0,61.055,60.893501,60.230999,59.862499
2019-04-17,61.650002,62.028,61.390999,61.817001,24438000,60.662299999999995,58.277510279999994,60.62819673881343,59.823411834843235,0.8047849039701944,82.82534114454218,0.06270400838119246,0.005799317284501559,19636800.0,61.356499,61.055,60.893501,60.108002
2019-04-18,61.959,62.099998,61.730499,61.818501,26636000,60.769150100000004,58.39865028,60.811320471303674,59.97119621744744,0.8401242538562315,81.99065236826829,0.06405188378231769,0.005558092822599232,22123200.0,61.817001,61.356499,61.055,60.230999
2019-04-22,61.7995,62.454498,61.415501,62.442001,16146000,60.97760040000001,58.54878028,61.06219439879541,60.15421879393281,0.9079756048625995,80.25802649367326,0.0723070436821481,0.005295952728433372,21618800.0,61.818501,61.817001,61.356499,60.893501
2019-04-23,62.5345,63.450001,62.319,63.227501,26398000,61.2811504,58.71827034,61.39531849128842,60.38186932771556,1.013449163572858,82.17153810326644,0.08345373016607449,0.005528446040811329,22148800.0,62.442001,61.818501,61.817001,61.055
2019-04-24,63.206001,63.400501,62.75,62.799999,20376000,61.57490039999999,58.87926031999999,61.611423184936356,60.560990044181075,1.0504331407552812,74.38640463828827,0.08770433159361553,0.0058060184846264575,22798800.0,63.227501,62.442001,61.818501,61.356499
2019-04-25,63.238499,63.370399,62.601501,63.172501,22146000,61.881350299999994,59.02134032,61.851589002638455,60.75443530016766,1.0971537024707985,73.97325703148445,0.0892872102110508,0.005809790570279592,22340400.0,62.799999,63.227501,62.442001,61.817001
2019-04-26,63.450001,63.6535,63.015999,63.609001,24828000,62.2191505,59.17336036,62.12196007915561,60.96588461126635,1.1560754678892664,81.89934059780367,0.08925438715640857,0.005738162601769433,21978800.0,63.172501,62.799999,63.227501,61.818501
2019-04-29,63.700001,64.463501,63.314751,64.378998,49988000,62.56770019999999,59.33927032,62.46919668236244,61.21870782524662,1.250488857115819,86.72156905421033,0.09249007919503789,0.005865449109837935,28747200.0,63.609001,63.172501,62.799999,62.442001
2019-04-30,59.25,59.640499,58.75,59.424,124140000,62.404600200000004,59.414100340000005,62.000704885075905,61.085766504857986,0.9149383802179187,47.876826751842124,0.0938149926551621,0.026840521615340722,48295600.0,64.378998,63.609001,63.172501,63.227501
2019-05-01,59.4025,59.4025,58.359001,58.403999,52784000,62.10935020000001,59.463620299999995,61.44736551814115,60.88711706005369,0.5602484580874574,42.32500150729226,0.10186006691802917,0.027081311588788185,54777200.0,59.424,64.378998,63.609001,62.799999
2019-05-02,58.388,58.709499,57.750099,58.130501,38896000,61.740700200000006,59.51243034,60.93707866919635,60.68292327782749,0.25415539136886167,40.6656978563463,0.11135938797975203,0.02674944881230971,58127200.0,58.403999,59.424,64.378998,63.172501
2019-05-03,58.682499,59.34,58.450001,59.27,39614000,61.48585009999999,59.60086036,60.68060502778153,60.57826229428471,0.102342733496819,43.07881899930541,0.11489609365616231,0.02791373261637918,61084400.0,58.130501,58.403999,59.424,63.609001
2019-05-06,58.313,59.5425,58.313,59.469501,31278000,61.188600099999995,59.67988036,60.49428133119976,60.4961318280414,-0.0018504968416408474,43.2626560707924,0.11703856625268953,0.027620681585819522,57342400.0,59.27,58.130501,58.403999,64.378998
2019-05-07,59.023499,59.521999,58.051998,58.705002,31028000,60.73635019999999,59.744580379999995,60.21900758793826,60.363455544482775,-0.1444479565445178,39.15942095843567,0.12168102189199981,0.027037238756756163,38720000.0,59.469501,59.27,58.130501,59.424
2019-05-08,58.600498,59.021198,58.286999,58.313499,26186000,60.2877002,59.79572036,59.92585242056314,60.21160691155812,-0.2857544909949823,35.594745240876065,0.12714726191720715,0.027037364662208675,33400400.0,58.705002,59.469501,59.27,58.403999
2019-05-09,57.9515,58.483002,57.5425,58.118999,23714000,59.782349999999994,59.84205029999999,59.647874971245734,60.05659891810937,-0.40872394686363833,35.02650257090127,0.1334911328218482,0.026699986519873254,30364000.0,58.313499,58.705002,59.469501,58.130501
2019-05-10,58.179501,58.630001,57.125,58.213501,26290000,59.2428,59.886400359999996,59.42720205259254,59.92007314639757,-0.4928710938050287,32.11975434993569,0.1389803813455534,0.026423687788096045,27699200.0,58.118999,58.313499,58.705002,59.27
2019-05-13,57.098,57.396999,56.105499,56.601501,37212000,58.465050299999994,59.877440379999996,58.99247881373215,59.67425298740516,-0.6817741736730127,23.812350963712348,0.15217106952026846,0.02596891966172397,28886000.0,58.213501,58.118999,58.313499,59.469501
2019-05-14,56.8605,57.021,55.977501,56.021999,36732000,58.12485019999999,59.85008038,58.53548191931182,59.40371565500478,-0.8682337356929608,23.529645599569903,0.1663504550085098,0.012781839798043116,30026800.0,56.601501,58.213501,58.118999,58.705002
2019-05-15,55.893501,58.566502,55.833302,58.210499,45786000,58.105500199999994,59.852260339999994,58.48548454711,59.31532923611554,-0.8298446890055402,33.02892807562726,0.16854643541850287,0.01837385642172275,33946800.0,56.021999,56.601501,58.213501,58.313499
2019-05-16,58.225498,59.408001,58.141998,58.949001,30628000,58.187350200000004,59.873380319999995,58.55679477063154,59.28819381121809,-0.7313990405865525,34.38442669725653,0.16756317166323662,0.01871879130935444,35329600.0,58.210499,56.021999,56.601501,58.118999
2019-05-17,58.4235,59.0075,58.0005,58.115002,24172000,58.0718504,59.89238034,58.48882665207284,59.20129071409083,-0.7124640620179932,29.099117997740436,0.16758659585553784,0.018136966976462873,34906000.0,58.949001,58.210499,56.021999,58.213501
2019-05-20,57.224998,57.339851,56.572151,56.942501,27066000,57.8191504,59.888910339999995,58.25093039790779,59.033972957491514,-0.7830425595837269,38.92435857929471,0.16796522575709785,0.018900878808997275,32876800.0,58.115002,58.949001,58.210499,56.601501
2019-05-21,57.4245,57.635399,56.896999,57.481499,23196000,57.696800100000004,59.862780359999995,58.1325563366912,58.91897488656621,-0.7864185498750089,45.697898294887494,0.16044547011097324,0.019078836186479518,30169600.0,56.942501,58.115002,58.949001,56.021999
2019-05-22,57.337502,57.925999,57.294498,57.570999,18290000,57.6225501,59.82100034,58.04616290027717,58.81912482089464,-0.772961920617476,47.34518768835503,0.1522671730081342,0.019029625083347615,24670400.0,57.481499,56.942501,58.115002,58.210499
2019-05-23,57.025002,57.298649,56.461201,57.038502,23978000,57.51450040000001,59.768450380000004,57.89113814638837,58.687226834161706,-0.7960886877733344,38.764427209061886,0.13968779413186203,0.01919732517459922,23340400.0,57.570999,57.481499,56.942501,58.949001
2019-05-24,57.368,57.488251,56.583,56.6735,22240000,57.3605003,59.71637038,57.70380920079016,58.53806188348307,-0.834252682692906,36.15293370930965,0.1184043958018686,0.01921010227916199,22954000.0,57.038502,57.570999,57.481499,58.115002
2019-05-28,56.700001,57.57935,56.655998,56.7075,27300000,57.3711002,59.66606038,57.55053086220706,58.40246470692876,-0.8519338447216995,39.335856434163645,0.06952213217296775,0.017052033172931528,23000800.0,56.6735,57.038502,57.570999,56.942501
2019-05-29,56.375999,56.455002,55.410999,55.823002,30764000,57.35120049999999,59.5982604,57.28475719109829,58.211393395304405,-0.9266362042061189,37.36878451164505,0.07235777220103425,0.017498974523817833,24514400.0,56.7075,56.6735,57.038502,57.481499
2019-05-30,55.777,56.156502,55.605999,55.897499,19038000,57.11990050000001,59.51736035999999,57.07133285400624,58.03999381046704,-0.9686609564607949,38.594236961354916,0.07697835809221558,0.010917412925133027,24664000.0,55.823002,56.7075,56.6735,57.570999
2019-05-31,55.064499,55.48,55.008999,55.181499,30156000,56.7431503,59.3970203,56.780589184159126,57.828253454136146,-1.0476642699770196,35.36678001660091,0.08534723537811321,0.009470644371308715,25899600.0,55.897499,55.823002,56.7075,57.038502
2019-06-03,53.275002,53.275002,51.25,51.811501,102612000,56.1128002,59.20171031999999,56.016114078903875,57.3825680871631,-1.3664540082592254,30.236002722620285,0.11864955977838211,0.01972765721840124,41974000.0,55.181499,55.897499,55.823002,56.6735
2019-06-04,52.145,52.802502,51.684502,52.6525,56670000,55.683800100000006,59.04926028,55.49863498984175,57.03219267329917,-1.533557683457424,36.39080148695364,0.13159128033657463,0.021198884219296395,47848000.0,51.811501,55.181499,55.897499,56.7075
2019-06-05,52.577,52.677502,51.524502,52.111,43368000,55.1467502,58.89848024,54.977460376019934,56.66765988268441,-1.6901995066644773,21.583954712640846,0.14707476673021297,0.0203353667882792,50368800.0,52.6525,51.811501,55.181499,55.823002
2019-06-06,52.2495,52.3745,51.685001,52.216999,34064000,54.611350200000004,58.758200239999994,54.5527740104784,56.33798129878186,-1.7852072883034609,16.673217806454417,0.15855778131215087,0.0203649067433692,53374000.0,52.111,52.6525,51.811501,55.897499
2019-06-07,52.531502,53.546001,52.419998,53.301998,36048000,54.23769980000001,58.65122018,54.36034693194326,56.11309364702024,-1.7527467150769809,26.750992236247072,0.16155806269681708,0.02251023091046447,54552400.0,52.216999,52.111,52.6525,55.181499
2019-06-10,53.648998,54.632999,53.6161,54.019001,29284000,53.97224990000001,58.563110200000004,54.30783217318276,55.95797567316689,-1.6501434999841322,35.22811902258573,0.1597231994179111,0.023380365040669225,39886800.0,53.301998,52.216999,52.111,51.811501
2019-06-11,54.699001,55.099499,53.88015,53.936001,28734000,53.695100000000004,58.4685202,54.25062737730849,55.80819977145082,-1.5575723941423334,31.219868565270502,0.1616041922683121,0.02333797157565068,34299600.0,54.019001,53.301998,52.216999,52.6525
2019-06-12,53.900002,54.046501,53.376999,53.851501,21220000,53.4979499,58.351120220000006,54.189223319261025,55.66325912171372,-1.474035802452697,30.287767436335926,0.16390051470186218,0.023032913313551805,29870000.0,53.936001,54.019001,53.301998,52.111
2019-06-13,54.181999,54.7085,54.0075,54.438499,21154000,53.3520499,58.23940016,54.227573423990094,55.57253614973493,-1.3449627257448356,36.29990026252542,0.15804100259269074,0.023443766031069836,27288000.0,53.851501,53.936001,54.019001,52.216999
2019-06-14,54.320999,54.634499,54.008598,54.267502,22230000,53.2606502,58.11883018,54.23371628183777,55.475866953458265,-1.242150671620493,37.057551820528964,0.1459739385369664,0.02316389428934858,24524400.0,54.438499,53.851501,53.936001,53.301998
2019-06-17,54.313999,54.959,54.313999,54.625,18832000,53.542000099999996,57.99633018,54.293913776939654,55.41283977172062,-1.118925994780966,39.17449164572858,0.1363763500625724,0.00987267545100457,22434000.0,54.267502,54.438499,53.851501,54.019001
2019-06-18,55.484501,55.8195,54.949501,55.18,27734000,53.7947501,57.892780220000006,54.43023473433355,55.39559238122279,-0.9653576468892382,46.53890169181566,0.13188045614113744,0.009298800751142287,22234000.0,54.625,54.267502,54.438499,53.936001
2019-06-19,55.279999,55.349998,54.674,55.116501,26776000,54.0953002,57.791270219999994,54.5358141598207,55.37491894557666,-0.839104785755957,45.791124948283425,0.12371963348071419,0.00801986624930242,23345200.0,55.18,54.625,54.267502,53.851501
2019-06-20,55.9995,56.006001,55.237,55.570999,25240000,54.430700200000004,57.70544022,54.695073366002134,55.38944339405246,-0.6943700280503293,52.15993181267039,0.11443959517288775,0.007948784937540415,24162400.0,55.116501,55.18,54.625,54.438499
2019-06-21,55.462002,56.205502,55.403999,56.094002,38952000,54.709900600000005,57.62516022,54.91029315584796,55.44163292041895,-0.531339764570987,84.70707379262774,0.10959056380216868,0.006281916390318572,27506800.0,55.570999,55.116501,55.18,54.267502
2019-06-24,55.980499,56.099998,55.550499,55.776001,27912000,54.8856006,57.536060260000006,55.04347897802519,55.46640092631384,-0.4229219482886464,77.65875979926957,0.10547539047345036,0.006378869051227853,29322800.0,56.094002,55.570999,55.116501,54.625
2019-06-25,55.632999,55.717499,54.189999,54.317501,30938000,54.92375059999999,57.404540260000005,54.93179005832901,55.38129722806837,-0.44950716973936267,66.80888750043619,0.09804973600667351,0.01128304547739759,29963600.0,55.776001,56.094002,55.570999,55.18
2019-06-26,54.325001,54.648499,53.612,53.990002,36218000,54.9376007,57.2632403,54.78689958781685,55.278238322285524,-0.4913387344686768,63.06561745691499,0.09471588964458176,0.011472092289577253,31852000.0,54.317501,55.776001,56.094002,55.116501
2019-06-27,54.200001,54.355,53.7645,53.800499,20086000,54.873800700000004,57.112120299999994,54.63514565122964,55.16877615026437,-0.5336304990347287,54.232117068149684,0.09045071493397233,0.010884968760506845,30821200.0,53.990002,54.317501,55.776001,55.570999
2019-06-28,53.8195,54.049999,53.668499,54.045502,33864000,54.85160069999999,56.95669032,54.54443124334816,55.08557065765219,-0.541139414304034,50.24458690192201,0.08861253310608173,0.010997968547385646,29803600.0,53.800499,53.990002,54.317501,56.094002
2019-07-01,54.900002,55.379002,54.68515,54.897499,28726000,54.8788506,56.81827028,54.598749359756134,55.07163942375203,-0.47289006399589795,57.77094161076109,0.08018860997992192,0.0119805860095711,29966400.0,54.045502,53.800499,53.990002,55.776001
2019-07-02,55.112,55.588501,54.908501,55.5625,19832000,54.917100600000005,56.68068026,54.747018689024415,55.107999466437064,-0.36098077741264945,62.64223245894874,0.07813080781048558,0.012168892499331683,27745200.0,54.897499,54.045502,53.800499,54.317501
2019-07-03,55.870499,56.338001,55.693001,56.078999,15340000,55.0133504,56.53771022,54.95193873686681,55.179925357812095,-0.22798662094528765,62.248939539519746,0.07246687134347253,0.012432364639633566,23569600.0,55.5625,54.897499,54.045502,53.990002
2019-07-05,55.889999,56.644001,55.806999,56.579498,25286000,55.11420030000001,56.4133002,55.202332469656525,55.28359740538157,-0.081264935725045,66.45314532730657,0.06753036559782989,0.012473237330709276,24609600.0,56.078999,55.5625,54.897499,53.800499
2019-07-08,56.258499,56.299,55.560501,55.817501,24728000,55.0865502,56.2662002,55.29697378201706,55.32314581979775,-0.02617203778068955,58.02436676024838,0.06443658092942778,0.01302259114546398,22782400.0,56.579498,56.078999,55.5625,54.045502
2019-07-09,55.59,56.401249,55.358501,56.241501,26608000,55.1331002,56.1188502,55.44228566170674,55.39117212944236,0.05111353226438098,57.27105369809698,0.06598179414318273,0.013103555178365794,22358800.0,55.817501,56.579498,56.078999,54.897499
2019-07-10,56.561001,57.102501,56.5485,57.023998,24190000,55.4037499,55.971750199999995,55.685626021444165,55.51212219392811,0.17350382751605764,61.89435490634704,0.0707227091186256,0.009555503480859174,23230400.0,56.241501,55.817501,56.579498,55.5625
2019-07-11,57.162498,57.6535,56.979,57.210499,23910000,55.725799599999995,55.927480179999996,55.92022186429891,55.63792788326676,0.2822939810321472,60.576736875288766,0.07412707331285162,0.008794166889552216,24944400.0,57.023998,56.241501,55.817501,56.078999
2019-07-12,57.199501,57.367001,56.938999,57.244999,17280000,56.0702496,55.90430018,56.124033731329845,55.75697018820997,0.3670635431198761,57.92479660746936,0.07837574933412036,0.008395127812473991,23343200.0,57.210499,57.023998,56.241501,56.579498
2019-07-15,57.342999,57.541,56.970001,57.516998,18076000,56.4173992,55.89203012,56.33833592650987,55.887342618712935,0.45099330779693503,62.06345751779368,0.08189212000228767,0.008390906405579941,22012800.0,57.244999,57.210499,57.023998,55.817501
2019-07-16,57.299999,57.929001,57.25,57.679001,24776000,56.695549400000004,55.86021014,56.544592091662196,56.02005805436383,0.5245340372983662,78.39345480013536,0.08601598773945048,0.0077377284901087055,21646400.0,57.516998,57.244999,57.210499,56.241501
2019-07-17,57.5485,57.917999,57.288502,57.317501,23400000,56.871049500000005,55.81717014,56.6635011544834,56.11616493922577,0.54733621525763,77.94574231200173,0.0885480521484584,0.008032909491509517,21488400.0,57.679001,57.516998,57.244999,57.023998
2019-07-18,57.087002,57.380249,56.636501,57.316502,25814000,56.99479980000001,55.78940014,56.763962823024414,56.20507879557941,0.5588840274450035,80.49441480401597,0.09014384212463358,0.007776163391081043,21869200.0,57.317501,57.679001,57.516998,57.210499
2019-07-19,57.4095,57.556999,56.480999,56.505001,32944000,56.9873501,55.75323018,56.724122542559115,56.227295255166126,0.4968272873929891,69.42274105461092,0.09009812522714811,0.008906132348188588,25002000.0,57.316502,57.317501,57.679001,57.244999
2019-07-22,56.672501,56.962502,56.212002,56.9035,26030000,57.095949999999995,55.728920200000005,56.7517190744731,56.27738449552419,0.4743345789489126,67.06364994545058,0.09105665455447025,0.00777504235264087,26592800.0,56.505001,57.316502,57.317501,57.516998
2019-07-23,57.200001,57.345001,56.59,57.310501,21874000,57.20285,55.7108602,56.83768552455416,56.35391164400388,0.4837738805502809,65.55162399295325,0.09277676091904431,0.007740467994496043,26012400.0,56.9035,56.505001,57.316502,57.679001
2019-07-24,56.595001,57.200001,56.349499,56.890499,31796000,57.1895001,55.71664016,56.845810674622754,56.393658855559146,0.4521518190636087,57.3458882753569,0.08780172622571497,0.006955878297597146,27691600.0,57.310501,56.9035,56.505001,57.317501
2019-07-25,56.890999,57.084999,56.046001,56.605999,44196000,57.12905009999999,55.728320159999996,56.80891657083464,56.40938775514736,0.39952881568728316,50.2496560614528,0.07874716533560462,0.006987392785919486,31368000.0,56.890499,57.310501,56.9035,57.316502
2019-07-26,61.202,63.2775,61.200001,62.5205,96116000,57.6566002,55.81452018,57.68762171378316,56.86206273624755,0.8255589775356071,82.04109490708791,0.11396425586664675,0.034145271845763527,44002400.0,56.605999,56.890499,57.310501,56.505001
2019-07-29,62.052502,62.3685,61.411499,61.970501,44474000,58.1019505,55.874950180000006,58.346526219354985,57.24046557059958,1.1060606487554026,77.05931842079468,0.12908017447041392,0.03461353734413849,47691200.0,62.5205,56.605999,56.890499,56.9035
2019-07-30,61.2705,61.7435,61.165001,61.257,29066000,58.4597504,55.937790140000004,58.79429141637729,57.53798663944406,1.2563047769332343,70.12455816971635,0.1364035933738531,0.03514425711169431,49129600.0,61.970501,62.5205,56.605999,57.310501
2019-07-31,61.150002,61.700001,60.388199,60.834,34510000,58.81140029999999,56.01562012,59.10809273693464,57.782135777263015,1.3259569596716219,66.84799970466635,0.14047750798359784,0.03517069698764541,49672400.0,61.257,61.970501,62.5205,56.890499
2019-08-01,60.7015,61.705502,60.285999,60.4505,33970000,59.1248001,56.07500014,59.31461693125238,57.979792386354646,1.3348245448977352,64.43593577286357,0.14237962501423113,0.03535577459155576,47627200.0,60.834,61.257,61.970501,56.605999
2019-08-02,60.036999,60.345001,59.446999,59.699501,32902000,59.4442501,56.11757018,59.373829864905865,58.10717820958764,1.2666516553182277,59.42236342928546,0.1420073701892303,0.03525068806867317,34984400.0,60.4505,60.834,61.257,62.5205
2019-08-05,58.501999,58.762001,57.007,57.616001,51950000,59.515500200000005,56.12912015999999,59.10339465492035,58.07079471258115,1.0325999423392034,49.76671848995252,0.13685101814170506,0.03753914800984277,36479600.0,59.699501,60.4505,60.834,61.970501
2019-08-06,58.165501,58.998001,58.0,58.497501,34188000,59.634200199999995,56.16560018,59.010180246471066,58.10240258572328,0.907777660747783,54.20737294632752,0.13247943999503323,0.037754885386525355,37504000.0,57.616001,59.699501,60.4505,61.257
2019-08-07,57.799999,58.922249,57.481201,58.699501,28886000,59.815100400000006,56.205440200000005,58.96238343932167,58.146632097891924,0.8157513414297455,54.86149709276207,0.130410770575492,0.03759150221841324,36379200.0,58.497501,57.616001,59.699501,60.834
2019-08-08,59.141499,60.2505,58.651001,60.240002,29360000,60.17850070000001,56.2937802,59.15894014096449,58.301696535085114,0.8572436058793755,62.48913339515493,0.1309105584382627,0.03807963056061583,35457200.0,58.699501,58.497501,57.616001,60.4505
2019-08-09,59.899502,60.194,59.180149,59.400501,21314000,59.8665008,56.36384024,59.19610335004687,58.383089458412144,0.8130138916347249,58.11030327627252,0.12911266057234708,0.016835252949015247,33139600.0,60.240002,58.699501,58.497501,59.699501
2019-08-12,58.960499,59.248001,58.383598,58.7355,20060000,59.54300070000001,56.43492026,59.1252412961935,58.409193942974206,0.7160473532192952,54.55212921515616,0.12743897781638078,0.0169125972765711,26761600.0,59.400501,60.240002,58.699501,57.616001
2019-08-13,58.573002,60.238998,58.573002,59.863499,25888000,59.40365059999999,56.59596022000001,59.23881940447143,58.51692024349464,0.7218991609767897,59.086184657727635,0.1267612917597591,0.018369061404612537,25101600.0,58.7355,59.400501,60.240002,58.497501
2019-08-14,58.815498,59.115002,58.027,58.2145,31574000,59.1417006,56.707200220000004,59.081231803783524,58.49451874397652,0.5867130598070034,54.53750710592502,0.12461117649504487,0.02004632453829774,25639200.0,59.863499,58.7355,59.400501,58.699501
2019-08-15,58.174999,58.792,58.105499,58.362999,24374000,58.932950500000004,56.83224020000001,58.97073444935529,58.484776540719,0.4859579086362942,32.61696133798753,0.12211538151391935,0.020138920970537277,24642000.0,58.2145,59.863499,58.7355,60.240002
2019-08-16,58.977501,59.136002,58.5905,58.880001,26266000,58.8510005,56.965500240000004,58.95677545714679,58.51405242659167,0.44272303055512197,37.042474143344684,0.11513685731495911,0.02019499511002453,25632400.0,58.362999,58.2145,59.863499,59.400501
2019-08-19,59.504501,60.349499,59.504501,59.922501,24632000,59.0816505,57.0979103,59.10534861758575,58.618381950547835,0.4869666670379118,44.555065879567756,0.10962517304116422,0.017046332479567862,26546800.0,58.880001,58.362999,58.2145,58.7355
2019-08-20,59.762501,59.803001,59.105499,59.134499,18310000,59.1453503,57.200220259999995,59.10983329180332,58.65661284309985,0.453220448703469,43.266371060276335,0.10489931070530621,0.017334445780420406,25031200.0,59.922501,58.880001,58.362999,59.863499
2019-08-21,59.657501,59.950001,59.371498,59.5625,14814000,59.23165019999999,57.31275023999999,59.17947432383358,58.72371559546283,0.4557587283707534,46.493999792568296,0.09691301987377367,0.017429698609536533,21679200.0,59.134499,59.922501,58.880001,58.2145
2019-08-22,59.703499,59.9006,58.929001,59.476501,18950000,59.1553001,57.42525024,59.225170735551494,58.779477477280395,0.44569325827109907,49.070756148844474,0.08506987926711744,0.015126460312387482,20594400.0,59.5625,59.134499,59.922501,58.362999
2019-08-23,59.099499,59.703999,57.387501,57.564499,33740000,58.9716999,57.48777024,58.96968277623588,58.68947907155592,0.2802037046799555,49.78227863955834,0.07820792052327631,0.017709660685260937,22089200.0,59.476501,59.5625,59.134499,58.880001
